date,open,high,low,close,volume,symbol,log_return,next_day_return
2023-03-20 00:00:00-04:00,178.0800018310547,186.44000244140625,176.35000610351562,183.25,129684400,TSLA,0.01717250122413543,0.07529223411697607
2023-03-21 00:00:00-04:00,188.27999877929688,198.0,188.0399932861328,197.5800018310547,153391400,TSLA,0.07529223411697607,-0.0330851466718186
2023-03-22 00:00:00-04:00,199.3000030517578,200.66000366210938,190.9499969482422,191.14999389648438,150376400,TSLA,-0.0330851466718186,0.0055821275337720674
2023-03-23 00:00:00-04:00,195.25999450683594,199.30999755859375,188.64999389648438,192.22000122070312,144193900,TSLA,0.0055821275337720674,-0.009460894526444498
2023-03-24 00:00:00-04:00,191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,116312400,TSLA,-0.009460894526444498,0.007325624786097459
2023-03-27 00:00:00-04:00,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,120851600,TSLA,0.007325624786097459,-0.013753472002494866
2023-03-28 00:00:00-04:00,192.0,192.35000610351562,185.42999267578125,189.19000244140625,98654600,TSLA,-0.013753472002494866,0.0244876221590413
2023-03-29 00:00:00-04:00,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,TSLA,0.0244876221590413,0.0071949836717746535
2023-03-30 00:00:00-04:00,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,TSLA,0.0071949836717746535,0.060504162532241994
2023-03-31 00:00:00-04:00,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100,TSLA,0.060504162532241994,-0.06311918518816903
2023-04-03 00:00:00-04:00,199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,169545900,TSLA,-0.06311918518816903,-0.011307735857578558
2023-04-04 00:00:00-04:00,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800,TSLA,-0.011307735857578558,-0.03734894534323148
2023-04-05 00:00:00-04:00,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500,TSLA,-0.03734894534323148,-0.002482632348555218
2023-04-06 00:00:00-04:00,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900,TSLA,-0.002482632348555218,-0.0029764508462149673
2023-04-10 00:00:00-04:00,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600,TSLA,-0.0029764508462149673,0.012281322445656457
2023-04-11 00:00:00-04:00,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900,TSLA,0.012281322445656457,-0.03403263254550459
2023-04-12 00:00:00-04:00,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300,TSLA,-0.03403263254550459,0.029256539212836878
2023-04-13 00:00:00-04:00,182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000,TSLA,0.029256539212836878,-0.004853036816821088
2023-04-14 00:00:00-04:00,183.9499969482422,186.27999877929688,182.00999450683594,185.0,96438700,TSLA,-0.004853036816821088,0.010966636750077955
2023-04-17 00:00:00-04:00,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200,TSLA,0.010966636750077955,-0.014703352511066695
2023-04-18 00:00:00-04:00,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,92067000,TSLA,-0.014703352511066695,-0.020389861131667686
2023-04-19 00:00:00-04:00,179.10000610351562,183.5,177.64999389648438,180.58999633789062,125732700,TSLA,-0.020389861131667686,-0.10254036525166675
2023-04-20 00:00:00-04:00,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,210970800,TSLA,-0.10254036525166675,0.012741333042302827
2023-04-21 00:00:00-04:00,164.8000030517578,166.0,161.32000732421875,165.0800018310547,123539000,TSLA,0.012741333042302827,-0.015444550452118741
2023-04-24 00:00:00-04:00,164.64999389648438,165.64999389648438,158.61000061035156,162.5500030517578,140006600,TSLA,-0.015444550452118741,-0.011633104865311444
2023-04-25 00:00:00-04:00,159.82000732421875,163.47000122070312,158.75,160.6699981689453,121999300,TSLA,-0.011633104865311444,-0.04402465397224694
2023-04-26 00:00:00-04:00,160.2899932861328,160.6699981689453,153.13999938964844,153.75,153364100,TSLA,-0.04402465397224694,0.041032719267455574
2023-04-27 00:00:00-04:00,152.63999938964844,160.47999572753906,152.3699951171875,160.19000244140625,127015200,TSLA,0.041032719267455574,0.025394246651119615
2023-04-28 00:00:00-04:00,160.89999389648438,165.0,157.32000732421875,164.30999755859375,122515800,TSLA,0.025394246651119615,-0.015208459761728233
2023-05-01 00:00:00-04:00,163.1699981689453,163.27999877929688,158.8300018310547,161.8300018310547,109015000,TSLA,-0.015208459761728233,-0.009436987371174365
2023-05-02 00:00:00-04:00,161.8800048828125,165.49000549316406,158.92999267578125,160.30999755859375,128259700,TSLA,-0.009436987371174365,0.001869644402715088
2023-05-03 00:00:00-04:00,160.00999450683594,165.0,159.91000366210938,160.61000061035156,119728000,TSLA,0.001869644402715088,0.0036667412660127767
2023-05-04 00:00:00-04:00,162.7100067138672,162.9499969482422,159.64999389648438,161.1999969482422,95108500,TSLA,0.0036667412660127767,0.05350549046047228
2023-05-05 00:00:00-04:00,163.97000122070312,170.7899932861328,163.50999450683594,170.05999755859375,107607300,TSLA,0.05350549046047228,0.01012145995502574
2023-05-08 00:00:00-04:00,173.72000122070312,173.8000030517578,169.19000244140625,171.7899932861328,112249400,TSLA,0.01012145995502574,-0.015486902413259212
2023-05-09 00:00:00-04:00,168.9499969482422,169.82000732421875,166.55999755859375,169.14999389648438,88965000,TSLA,-0.015486902413259212,-0.003612788634512576
2023-05-10 00:00:00-04:00,172.5500030517578,174.42999267578125,166.67999267578125,168.5399932861328,119840700,TSLA,-0.003612788634512576,0.020786425091438347
2023-05-11 00:00:00-04:00,168.6999969482422,173.57000732421875,166.7899932861328,172.0800018310547,103889900,TSLA,0.020786425091438347,-0.024114596337054404
2023-05-12 00:00:00-04:00,176.07000732421875,177.3800048828125,167.22999572753906,167.97999572753906,157849600,TSLA,-0.024114596337054404,-0.009750860107846383
2023-05-15 00:00:00-04:00,167.66000366210938,169.75999450683594,164.5500030517578,166.35000610351562,105592500,TSLA,-0.009750860107846383,0.0010214088288270423
2023-05-16 00:00:00-04:00,165.64999389648438,169.52000427246094,164.35000610351562,166.52000427246094,98288800,TSLA,0.0010214088288270423,0.04313493317739194
2023-05-17 00:00:00-04:00,168.41000366210938,174.5,167.19000244140625,173.86000061035156,125473600,TSLA,0.04313493317739194,0.01727768584344739
2023-05-18 00:00:00-04:00,174.22000122070312,177.05999755859375,172.4499969482422,176.88999938964844,109520300,TSLA,0.01727768584344739,0.018206255962432197
2023-05-19 00:00:00-04:00,177.1699981689453,181.9499969482422,176.30999755859375,180.13999938964844,136196700,TSLA,0.018206255962432197,0.0473245988875953
2023-05-22 00:00:00-04:00,180.6999969482422,189.32000732421875,180.11000061035156,188.8699951171875,132001400,TSLA,0.0473245988875953,-0.016549549453013485
2023-05-23 00:00:00-04:00,186.1999969482422,192.9600067138672,185.25999450683594,185.77000427246094,156952100,TSLA,-0.016549549453013485,-0.015569850375932186
2023-05-24 00:00:00-04:00,182.22999572753906,184.22000122070312,178.22000122070312,182.89999389648438,137605100,TSLA,-0.015569850375932186,0.008547333224801432
2023-05-25 00:00:00-04:00,186.5399932861328,186.77999877929688,180.5800018310547,184.47000122070312,96870700,TSLA,0.008547333224801432,0.04608376548838008
2023-05-26 00:00:00-04:00,184.6199951171875,198.60000610351562,184.52999877929688,193.1699981689453,162061500,TSLA,0.04608376548838008,0.040530008769500823
2023-05-30 00:00:00-04:00,200.10000610351562,204.47999572753906,197.52999877929688,201.16000366210938,128818700,TSLA,0.040530008769500823,0.013676132280176065
2023-05-31 00:00:00-04:00,199.77999877929688,203.9499969482422,195.1199951171875,203.92999267578125,150711700,TSLA,0.013676132280176065,0.017450979367424225
2023-06-01 00:00:00-04:00,202.58999633789062,209.8000030517578,199.3699951171875,207.52000427246094,148029900,TSLA,0.017450979367424225,0.030608082827557156
2023-06-02 00:00:00-04:00,210.14999389648438,217.25,209.75,213.97000122070312,164398400,TSLA,0.030608082827557156,0.016868648629117366
2023-06-05 00:00:00-04:00,217.8000030517578,221.2899932861328,214.52000427246094,217.61000061035156,151143100,TSLA,0.016868648629117366,0.0168599499197107
2023-06-06 00:00:00-04:00,216.13999938964844,221.91000366210938,212.52999877929688,221.30999755859375,146911600,TSLA,0.0168599499197107,0.01462307267215497
2023-06-07 00:00:00-04:00,228.0,230.8300018310547,223.1999969482422,224.57000732421875,185710800,TSLA,0.01462307267215497,0.04480209933086133
2023-06-08 00:00:00-04:00,224.22000122070312,235.22999572753906,223.00999450683594,234.86000061035156,164489700,TSLA,0.04480209933086133,0.03981660778824774
2023-06-09 00:00:00-04:00,249.07000732421875,252.4199981689453,242.02000427246094,244.39999389648438,200242400,TSLA,0.03981660778824774,0.021974491562613167
2023-06-12 00:00:00-04:00,247.94000244140625,250.97000122070312,244.58999633789062,249.8300018310547,150337900,TSLA,0.021974491562613167,0.03492701634188564
2023-06-13 00:00:00-04:00,253.50999450683594,259.67999267578125,251.33999633789062,258.7099914550781,162384300,TSLA,0.03492701634188564,-0.007449046704933148
2023-06-14 00:00:00-04:00,260.1700134277344,261.57000732421875,250.5,256.7900085449219,170575500,TSLA,-0.007449046704933148,-0.0034719442089692484
2023-06-15 00:00:00-04:00,248.39999389648438,258.95001220703125,247.2899932861328,255.89999389648438,160171200,TSLA,-0.0034719442089692484,0.01796971375181672
2023-06-16 00:00:00-04:00,258.9200134277344,263.6000061035156,257.2099914550781,260.5400085449219,167915600,TSLA,0.01796971375181672,0.05201270640767318
2023-06-20 00:00:00-04:00,261.5,274.75,261.1199951171875,274.45001220703125,165611200,TSLA,0.05201270640767318,-0.05616662426467672
2023-06-21 00:00:00-04:00,275.1300048828125,276.989990234375,257.7799987792969,259.4599914550781,211797100,TSLA,-0.05616662426467672,0.019654473293680905
2023-06-22 00:00:00-04:00,250.77000427246094,265.0,248.25,264.6099853515625,166875900,TSLA,0.019654473293680905,-0.03073851253541729
2023-06-23 00:00:00-04:00,259.2900085449219,262.45001220703125,252.8000030517578,256.6000061035156,177460800,TSLA,-0.03073851253541729,-0.06251408245574486
2023-06-26 00:00:00-04:00,250.07000732421875,258.3699951171875,240.6999969482422,241.0500030517578,179990600,TSLA,-0.06251408245574486,0.03729619858071868
2023-06-27 00:00:00-04:00,243.24000549316406,250.38999938964844,240.85000610351562,250.2100067138672,164968200,TSLA,0.03729619858071868,0.023813875097039847
2023-06-28 00:00:00-04:00,249.6999969482422,259.8800048828125,248.88999938964844,256.239990234375,159770800,TSLA,0.023813875097039847,0.004905252914132209
2023-06-29 00:00:00-04:00,258.0299987792969,260.739990234375,253.61000061035156,257.5,131283400,TSLA,0.004905252914132209,0.016446493545468958
2023-06-30 00:00:00-04:00,260.6000061035156,264.45001220703125,259.8900146484375,261.7699890136719,112620800,TSLA,0.016446493545468958,0.06668035183063045
2023-07-03 00:00:00-04:00,276.489990234375,284.25,275.1099853515625,279.82000732421875,119685900,TSLA,0.06668035183063045,0.009461225032650612
2023-07-05 00:00:00-04:00,278.82000732421875,283.8500061035156,277.6000061035156,282.4800109863281,131530900,TSLA,0.009461225032650612,-0.02125228365266279
2023-07-06 00:00:00-04:00,278.0899963378906,279.9700012207031,272.8800048828125,276.5400085449219,120332100,TSLA,-0.02125228365266279,-0.007659314226953743
2023-07-07 00:00:00-04:00,278.42999267578125,280.7799987792969,273.7699890136719,274.42999267578125,113879200,TSLA,-0.007659314226953743,-0.01771977662648564
2023-07-10 00:00:00-04:00,276.4700012207031,277.5199890136719,265.1000061035156,269.6099853515625,119425400,TSLA,-0.01771977662648564,0.0006674942605875906
2023-07-11 00:00:00-04:00,268.6499938964844,270.8999938964844,266.3699951171875,269.7900085449219,91972400,TSLA,0.0006674942605875906,0.008121354742896705
2023-07-12 00:00:00-04:00,276.3299865722656,276.5199890136719,271.4599914550781,271.989990234375,95672100,TSLA,0.008121354742896705,0.021496049775542363
2023-07-13 00:00:00-04:00,274.5899963378906,279.45001220703125,270.6000061035156,277.8999938964844,112681500,TSLA,0.021496049775542363,0.012444771516691934
2023-07-14 00:00:00-04:00,277.010009765625,285.29998779296875,276.30999755859375,281.3800048828125,120062400,TSLA,0.012444771516691934,0.03148434056863512
2023-07-17 00:00:00-04:00,286.6300048828125,292.2300109863281,283.57000732421875,290.3800048828125,131569600,TSLA,0.03148434056863512,0.010141906463636843
2023-07-18 00:00:00-04:00,290.1499938964844,295.260009765625,286.010009765625,293.3399963378906,112120300,TSLA,0.010141906463636843,-0.00711596075110357
2023-07-19 00:00:00-04:00,296.0400085449219,299.2900085449219,289.5199890136719,291.260009765625,142355400,TSLA,-0.00711596075110357,-0.1024426640636013
2023-07-20 00:00:00-04:00,279.55999755859375,280.92999267578125,261.20001220703125,262.8999938964844,175158300,TSLA,-0.1024426640636013,-0.011015199637560409
2023-07-21 00:00:00-04:00,268.0,268.0,255.8000030517578,260.0199890136719,161796100,TSLA,-0.011015199637560409,0.03417588510139735
2023-07-24 00:00:00-04:00,255.85000610351562,269.8500061035156,254.1199951171875,269.05999755859375,136508500,TSLA,0.03417588510139735,-0.014148526638195701
2023-07-25 00:00:00-04:00,272.3800048828125,272.8999938964844,265.0,265.2799987792969,112757300,TSLA,-0.014148526638195701,-0.003511861575139069
2023-07-26 00:00:00-04:00,263.25,268.0400085449219,261.75,264.3500061035156,95856200,TSLA,-0.003511861575139069,-0.03322998965193553
2023-07-27 00:00:00-04:00,268.30999755859375,269.1300048828125,255.3000030517578,255.7100067138672,103697300,TSLA,-0.03322998965193553,0.041105070589749985
2023-07-28 00:00:00-04:00,259.8599853515625,267.25,258.2300109863281,266.44000244140625,111446000,TSLA,0.041105070589749985,0.0037087357528333273
2023-07-31 00:00:00-04:00,267.4800109863281,269.0799865722656,263.7799987792969,267.42999267578125,84582200,TSLA,0.0037087357528333273,-0.02406922380883306
2023-08-01 00:00:00-04:00,266.260009765625,266.4700012207031,260.25,261.07000732421875,83166000,TSLA,-0.02406922380883306,-0.027021352113566002
2023-08-02 00:00:00-04:00,255.57000732421875,259.5199890136719,250.49000549316406,254.11000061035156,101752900,TSLA,-0.027021352113566002,0.020295602012260543
2023-08-03 00:00:00-04:00,252.0399932861328,260.489990234375,252.0,259.32000732421875,97569100,TSLA,0.020295602012260543,-0.021279912186420162
2023-08-04 00:00:00-04:00,260.9700012207031,264.7699890136719,253.11000061035156,253.86000061035156,99539900,TSLA,-0.021279912186420162,-0.009538785882980292
2023-08-07 00:00:00-04:00,251.4499969482422,253.64999389648438,242.75999450683594,251.4499969482422,111097900,TSLA,-0.009538785882980292,-0.00698396541730477
2023-08-08 00:00:00-04:00,247.4499969482422,250.9199981689453,245.00999450683594,249.6999969482422,96642200,TSLA,-0.00698396541730477,-0.030537632908455258
2023-08-09 00:00:00-04:00,250.8699951171875,251.10000610351562,241.89999389648438,242.19000244140625,101596300,TSLA,-0.030537632908455258,0.012922436522360333
2023-08-10 00:00:00-04:00,245.39999389648438,251.8000030517578,243.0,245.33999633789062,109498600,TSLA,0.012922436522360333,-0.011024937980288016
2023-08-11 00:00:00-04:00,241.77000427246094,243.7899932861328,238.02000427246094,242.64999389648438,99038600,TSLA,-0.011024937980288016,-0.011981650600334395
2023-08-14 00:00:00-04:00,235.6999969482422,240.66000366210938,233.75,239.75999450683594,98595300,TSLA,-0.011981650600334395,-0.028771606269163794
2023-08-15 00:00:00-04:00,238.72999572753906,240.5,232.61000061035156,232.9600067138672,88197600,TSLA,-0.028771606269163794,-0.03210324714965498
2023-08-16 00:00:00-04:00,228.02000427246094,233.97000122070312,225.3800048828125,225.60000610351562,112484500,TSLA,-0.03210324714965498,-0.02868774932252366
2023-08-17 00:00:00-04:00,226.05999755859375,226.74000549316406,218.8300018310547,219.22000122070312,120718400,TSLA,-0.02868774932252366,-0.017161267109647337
2023-08-18 00:00:00-04:00,214.1199951171875,217.5800018310547,212.36000061035156,215.49000549316406,136276600,TSLA,-0.017161267109647337,0.07071456218373605
2023-08-21 00:00:00-04:00,221.5500030517578,232.1300048828125,220.5800018310547,231.27999877929688,135702700,TSLA,0.07071456218373605,0.00822448994977978
2023-08-22 00:00:00-04:00,240.25,240.82000732421875,229.5500030517578,233.19000244140625,130442800,TSLA,0.00822448994977978,0.015615669490355368
2023-08-23 00:00:00-04:00,229.33999633789062,238.97999572753906,229.2899932861328,236.86000061035156,101077600,TSLA,0.015615669490355368,-0.02921607421029239
2023-08-24 00:00:00-04:00,238.66000366210938,238.9199981689453,228.17999267578125,230.0399932861328,99777400,TSLA,-0.02921607421029239,0.036493404628287436
2023-08-25 00:00:00-04:00,231.30999755859375,239.0,230.35000610351562,238.58999633789062,106612200,TSLA,0.036493404628287436,0.0009635784854130897
